2022-11-07 12:03:32,574 INFO id:82, name:S1B82, tHi:25448, tLo:58882, secToRun:272, secTrig:15, secDone:272, numReq:18, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:32,721 INFO id:66, name:S1B66, tHi:25448, tLo:58883, secToRun:181, secTrig:15, secDone:181, numReq:18, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:32,868 INFO id:67, name:S1B67, tHi:25448, tLo:58883, secToRun:227, secTrig:15, secDone:227, numReq:21, waterPerc:0, weightTarg:2500, readNowFeedKG:2497, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:33,021 INFO id:68, name:S1B68, tHi:25448, tLo:58884, secToRun:45, secTrig:15, secDone:45, numReq:6, waterPerc:0, weightTarg:500, readNowFeedKG:495, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:33,089 INFO Lista ID offline [3]
2022-11-07 12:03:59,113 INFO LETTURA NORMALE IN CORSO...
2022-11-07 12:04:03,827 INFO id:1, name:S1B1, tHi:25448, tLo:58914, secToRun:318, secTrig:15, secDone:275, numReq:18, waterPerc:0, weightTarg:3500, readNowFeedKG:3025, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:03,967 INFO id:2, name:S1B2, tHi:25448, tLo:58915, secToRun:181, secTrig:15, secDone:181, numReq:13, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:04,210 INFO id:4, name:S1B4, tHi:25448, tLo:58914, secToRun:181, secTrig:15, secDone:181, numReq:12, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:04:04,355 INFO id:5, name:S1B5, tHi:25448, tLo:58915, secToRun:272, secTrig:15, secDone:182, numReq:12, waterPerc:0, weightTarg:3000, readNowFeedKG:2002, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:04,504 INFO id:6, name:S1B6, tHi:25448, tLo:58915, secToRun:318, secTrig:15, secDone:318, numReq:23, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:04,647 INFO id:7, name:S1B7, tHi:25448, tLo:58914, secToRun:363, secTrig:15, secDone:363, numReq:26, waterPerc:0, weightTarg:4000, readNowFeedKG:3993, calVal:11, hall:1, cage:7, boot:1, sw:20
2022-11-07 12:04:04,790 INFO id:9, name:S1B9, tHi:25448, tLo:58915, secToRun:318, secTrig:15, secDone:318, numReq:23, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:04,942 INFO id:12, name:S1B12, tHi:25448, tLo:58915, secToRun:363, secTrig:15, secDone:363, numReq:26, waterPerc:0, weightTarg:4000, readNowFeedKG:3993, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:05,077 INFO id:13, name:S1B13, tHi:25448, tLo:58916, secToRun:363, secTrig:15, secDone:363, numReq:24, waterPerc:0, weightTarg:4000, readNowFeedKG:3993, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:05,209 INFO id:14, name:S1B14, tHi:25448, tLo:58916, secToRun:181, secTrig:15, secDone:181, numReq:14, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:6, boot:1, sw:20
2022-11-07 12:04:05,343 INFO id:15, name:S1B15, tHi:25448, tLo:58916, secToRun:318, secTrig:15, secDone:318, numReq:23, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:05,480 INFO id:16, name:S1B16, tHi:25448, tLo:58916, secToRun:318, secTrig:15, secDone:318, numReq:21, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:2, cage:8, boot:1, sw:20
2022-11-07 12:04:05,619 INFO id:17, name:S1B17, tHi:25448, tLo:58915, secToRun:318, secTrig:15, secDone:318, numReq:21, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:05,766 INFO id:18, name:S1B18, tHi:25448, tLo:58916, secToRun:272, secTrig:15, secDone:272, numReq:21, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:05,920 INFO id:19, name:S1B19, tHi:25448, tLo:58917, secToRun:181, secTrig:15, secDone:181, numReq:15, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:2, boot:1, sw:20
2022-11-07 12:04:06,057 INFO id:20, name:S1B20, tHi:25448, tLo:58917, secToRun:318, secTrig:15, secDone:318, numReq:21, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:06,195 INFO id:8, name:S1B8, tHi:25448, tLo:58915, secToRun:318, secTrig:15, secDone:211, numReq:14, waterPerc:0, weightTarg:3500, readNowFeedKG:2321, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:06,370 INFO id:22, name:S1B22, tHi:25448, tLo:58917, secToRun:318, secTrig:15, secDone:318, numReq:21, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:06,529 INFO id:24, name:S1B24, tHi:25448, tLo:58917, secToRun:363, secTrig:15, secDone:363, numReq:26, waterPerc:0, weightTarg:4000, readNowFeedKG:3993, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:06,679 INFO id:25, name:S1B25, tHi:25448, tLo:58917, secToRun:181, secTrig:15, secDone:181, numReq:14, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:06,826 INFO id:26, name:S1B26, tHi:25448, tLo:58917, secToRun:363, secTrig:15, secDone:363, numReq:26, waterPerc:0, weightTarg:4000, readNowFeedKG:3982, calVal:11, hall:2, cage:6, boot:1, sw:20
2022-11-07 12:04:06,978 INFO id:27, name:S1B27, tHi:25448, tLo:58918, secToRun:318, secTrig:15, secDone:318, numReq:23, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:7, cage:3, boot:1, sw:20
2022-11-07 12:04:07,121 INFO id:21, name:S1B21, tHi:25448, tLo:58917, secToRun:181, secTrig:15, secDone:181, numReq:12, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:07,266 INFO id:28, name:S1B28, tHi:25448, tLo:58917, secToRun:318, secTrig:15, secDone:318, numReq:24, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:2, cage:8, boot:1, sw:20
2022-11-07 12:04:07,417 INFO id:29, name:S1B29, tHi:25448, tLo:58917, secToRun:272, secTrig:15, secDone:272, numReq:19, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:07,570 INFO id:30, name:S1B30, tHi:25448, tLo:58917, secToRun:272, secTrig:15, secDone:272, numReq:18, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:30, boot:1, sw:20
2022-11-07 12:04:07,719 INFO id:31, name:S1B31, tHi:25448, tLo:58918, secToRun:181, secTrig:15, secDone:181, numReq:12, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:2, cage:11, boot:1, sw:20
2022-11-07 12:04:07,875 INFO id:33, name:S1B33, tHi:25448, tLo:58919, secToRun:181, secTrig:15, secDone:106, numReq:9, waterPerc:0, weightTarg:2000, readNowFeedKG:1166, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:08,031 INFO id:32, name:S1B32, tHi:25448, tLo:58918, secToRun:363, secTrig:15, secDone:278, numReq:20, waterPerc:0, weightTarg:4000, readNowFeedKG:3058, calVal:11, hall:2, cage:12, boot:1, sw:20
2022-11-07 12:04:08,167 INFO id:34, name:S1B34, tHi:25448, tLo:58918, secToRun:318, secTrig:15, secDone:318, numReq:24, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:08,315 INFO id:35, name:S1B35, tHi:25448, tLo:58918, secToRun:363, secTrig:15, secDone:363, numReq:27, waterPerc:0, weightTarg:4000, readNowFeedKG:3993, calVal:11, hall:2, cage:15, boot:1, sw:20
2022-11-07 12:04:08,468 INFO id:36, name:S1B36, tHi:25448, tLo:58919, secToRun:227, secTrig:15, secDone:227, numReq:15, waterPerc:0, weightTarg:2500, readNowFeedKG:2497, calVal:11, hall:2, cage:16, boot:1, sw:20
2022-11-07 12:04:08,618 INFO id:38, name:S1B38, tHi:25448, tLo:58919, secToRun:181, secTrig:15, secDone:181, numReq:14, waterPerc:0, weightTarg:2000, readNowFeedKG:1980, calVal:11, hall:2, cage:18, boot:1, sw:20
2022-11-07 12:04:08,775 INFO id:40, name:S1B40, tHi:25448, tLo:58918, secToRun:363, secTrig:15, secDone:363, numReq:24, waterPerc:0, weightTarg:4000, readNowFeedKG:3993, calVal:11, hall:2, cage:20, boot:1, sw:20
2022-11-07 12:04:08,907 INFO id:39, name:S1B39, tHi:25448, tLo:58919, secToRun:363, secTrig:15, secDone:363, numReq:24, waterPerc:0, weightTarg:4000, readNowFeedKG:3993, calVal:11, hall:2, cage:19, boot:1, sw:20
2022-11-07 12:04:09,045 INFO id:41, name:S1B41, tHi:25448, tLo:58920, secToRun:120, secTrig:15, secDone:0, numReq:0, waterPerc:0, weightTarg:2000, readNowFeedKG:0, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:09,183 INFO id:42, name:S1B42, tHi:25448, tLo:58920, secToRun:363, secTrig:15, secDone:230, numReq:15, waterPerc:0, weightTarg:4000, readNowFeedKG:2530, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:09,342 INFO id:43, name:S1B43, tHi:25448, tLo:58920, secToRun:272, secTrig:15, secDone:272, numReq:21, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:09,495 INFO id:44, name:S1B44, tHi:25448, tLo:58919, secToRun:227, secTrig:15, secDone:92, numReq:7, waterPerc:0, weightTarg:2500, readNowFeedKG:1012, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:09,645 INFO id:45, name:S1B45, tHi:25448, tLo:58920, secToRun:272, secTrig:15, secDone:272, numReq:21, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:09,797 INFO id:46, name:S1B46, tHi:25448, tLo:58920, secToRun:318, secTrig:15, secDone:318, numReq:25, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:09,945 INFO id:47, name:S1B47, tHi:25448, tLo:58920, secToRun:318, secTrig:15, secDone:318, numReq:22, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:10,075 INFO id:48, name:S1B48, tHi:25448, tLo:58920, secToRun:318, secTrig:15, secDone:318, numReq:21, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:10,217 INFO id:49, name:S1B49, tHi:25448, tLo:58921, secToRun:318, secTrig:15, secDone:318, numReq:23, waterPerc:0, weightTarg:3500, readNowFeedKG:3487, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:10,365 INFO id:50, name:S1B50, tHi:25448, tLo:58920, secToRun:227, secTrig:15, secDone:227, numReq:15, waterPerc:0, weightTarg:2500, readNowFeedKG:2497, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:10,518 INFO id:51, name:S1B51, tHi:25448, tLo:58921, secToRun:272, secTrig:15, secDone:272, numReq:19, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:10,665 INFO id:52, name:S1B52, tHi:25448, tLo:58921, secToRun:318, secTrig:15, secDone:277, numReq:19, waterPerc:0, weightTarg:3500, readNowFeedKG:3047, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:10,815 INFO id:53, name:S1B53, tHi:25448, tLo:58921, secToRun:363, secTrig:15, secDone:363, numReq:27, waterPerc:0, weightTarg:4000, readNowFeedKG:3993, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:10,962 INFO id:54, name:S1B54, tHi:25448, tLo:58921, secToRun:318, secTrig:15, secDone:318, numReq:22, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:11,092 INFO id:57, name:S1B57, tHi:25448, tLo:58921, secToRun:363, secTrig:15, secDone:363, numReq:27, waterPerc:0, weightTarg:4000, readNowFeedKG:3993, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:11,217 INFO id:58, name:S1B58, tHi:25448, tLo:58921, secToRun:363, secTrig:15, secDone:363, numReq:26, waterPerc:0, weightTarg:4000, readNowFeedKG:3993, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:11,370 INFO id:59, name:S1B59, tHi:25448, tLo:58921, secToRun:318, secTrig:15, secDone:318, numReq:21, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:11,502 INFO id:60, name:S1B60, tHi:25448, tLo:58922, secToRun:227, secTrig:15, secDone:136, numReq:9, waterPerc:0, weightTarg:2500, readNowFeedKG:1496, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:11,653 INFO id:56, name:S1B56, tHi:25448, tLo:58921, secToRun:363, secTrig:15, secDone:320, numReq:22, waterPerc:0, weightTarg:4000, readNowFeedKG:3520, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:11,804 INFO id:55, name:S1B55, tHi:25448, tLo:58922, secToRun:181, secTrig:15, secDone:181, numReq:14, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:11,961 INFO id:61, name:S1B61, tHi:25448, tLo:58922, secToRun:272, secTrig:15, secDone:272, numReq:21, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:04:12,097 INFO id:62, name:S1B62, tHi:25448, tLo:58923, secToRun:272, secTrig:15, secDone:272, numReq:21, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:04:12,224 INFO id:63, name:S1B63, tHi:25448, tLo:58922, secToRun:363, secTrig:15, secDone:363, numReq:24, waterPerc:0, weightTarg:4000, readNowFeedKG:3993, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:12,379 INFO id:64, name:S1B64, tHi:25448, tLo:58922, secToRun:272, secTrig:15, secDone:272, numReq:18, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:12,529 INFO id:65, name:S1B65, tHi:25448, tLo:58922, secToRun:318, secTrig:15, secDone:318, numReq:25, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:12,680 INFO id:69, name:S1B69, tHi:25448, tLo:58922, secToRun:181, secTrig:15, secDone:181, numReq:13, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:12,833 INFO id:70, name:S1B70, tHi:25448, tLo:58924, secToRun:318, secTrig:15, secDone:318, numReq:22, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:12,984 INFO id:71, name:S1B71, tHi:25448, tLo:58923, secToRun:600, secTrig:15, secDone:0, numReq:0, waterPerc:0, weightTarg:3000, readNowFeedKG:0, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:13,130 INFO id:74, name:S1B74, tHi:25448, tLo:58923, secToRun:181, secTrig:15, secDone:181, numReq:12, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:13,278 INFO id:75, name:S1B75, tHi:25448, tLo:58923, secToRun:272, secTrig:15, secDone:272, numReq:23, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:04:13,428 INFO id:76, name:S1B76, tHi:25448, tLo:58924, secToRun:272, secTrig:15, secDone:272, numReq:20, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:04:13,580 INFO id:77, name:S1B77, tHi:25448, tLo:58924, secToRun:272, secTrig:15, secDone:272, numReq:22, waterPerc:0, weightTarg:3000, readNowFeedKG:2981, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:13,728 INFO id:79, name:S1B79, tHi:25448, tLo:58923, secToRun:181, secTrig:15, secDone:45, numReq:3, waterPerc:0, weightTarg:2000, readNowFeedKG:495, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:13,866 INFO id:80, name:S1B80, tHi:25448, tLo:58924, secToRun:272, secTrig:15, secDone:272, numReq:18, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:14,033 INFO id:72, name:S1B72, tHi:25448, tLo:58924, secToRun:318, secTrig:15, secDone:229, numReq:16, waterPerc:0, weightTarg:3500, readNowFeedKG:2519, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:14,175 INFO id:73, name:S1B73, tHi:25448, tLo:58924, secToRun:272, secTrig:15, secDone:272, numReq:21, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:14,351 INFO id:78, name:S1B78, tHi:25448, tLo:58924, secToRun:120, secTrig:15, secDone:0, numReq:0, waterPerc:0, weightTarg:3000, readNowFeedKG:0, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:14,506 INFO id:81, name:S1B81, tHi:25448, tLo:58924, secToRun:363, secTrig:15, secDone:337, numReq:22, waterPerc:0, weightTarg:4000, readNowFeedKG:3707, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:04:14,658 INFO id:83, name:S1B83, tHi:25448, tLo:58924, secToRun:272, secTrig:15, secDone:243, numReq:16, waterPerc:0, weightTarg:3000, readNowFeedKG:2673, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:14,806 INFO id:84, name:S1B84, tHi:25448, tLo:58925, secToRun:272, secTrig:15, secDone:272, numReq:22, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:14,953 INFO id:85, name:S1B85, tHi:25448, tLo:58925, secToRun:272, secTrig:15, secDone:272, numReq:22, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:15,090 INFO id:86, name:S1B86, tHi:25448, tLo:58925, secToRun:318, secTrig:15, secDone:318, numReq:25, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:15,215 INFO id:87, name:S1B87, tHi:25448, tLo:58925, secToRun:227, secTrig:15, secDone:227, numReq:15, waterPerc:0, weightTarg:2500, readNowFeedKG:2497, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:15,368 INFO id:88, name:S1B88, tHi:25448, tLo:58926, secToRun:272, secTrig:15, secDone:272, numReq:22, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:15,518 INFO id:89, name:S1B89, tHi:25448, tLo:58926, secToRun:181, secTrig:15, secDone:138, numReq:9, waterPerc:0, weightTarg:2000, readNowFeedKG:1518, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:15,673 INFO id:90, name:S1B90, tHi:25448, tLo:58926, secToRun:272, secTrig:15, secDone:272, numReq:18, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:15,825 INFO id:91, name:S1B91, tHi:25448, tLo:58926, secToRun:272, secTrig:15, secDone:229, numReq:17, waterPerc:0, weightTarg:3000, readNowFeedKG:2519, calVal:11, hall:99, cage:99, boot:1, sw:20
2022-11-07 12:04:15,977 INFO id:92, name:S1B92, tHi:25448, tLo:58927, secToRun:318, secTrig:15, secDone:318, numReq:25, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:208, cage:7, boot:1, sw:20
2022-11-07 12:04:16,116 INFO id:93, name:S1B93, tHi:25448, tLo:58927, secToRun:227, secTrig:15, secDone:227, numReq:19, waterPerc:0, weightTarg:2500, readNowFeedKG:2486, calVal:11, hall:208, cage:7, boot:1, sw:20
2022-11-07 12:04:16,271 INFO id:94, name:S1B94, tHi:25448, tLo:58927, secToRun:181, secTrig:15, secDone:181, numReq:14, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:4, cage:8, boot:1, sw:20
2022-11-07 12:04:16,424 INFO id:95, name:S1B95, tHi:25448, tLo:58926, secToRun:181, secTrig:15, secDone:181, numReq:12, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:16,573 INFO id:97, name:S1B97, tHi:25448, tLo:58927, secToRun:318, secTrig:15, secDone:150, numReq:11, waterPerc:0, weightTarg:3500, readNowFeedKG:1650, calVal:11, hall:3, cage:8, boot:1, sw:20
2022-11-07 12:04:16,721 INFO id:98, name:S1B98, tHi:25448, tLo:58927, secToRun:272, secTrig:15, secDone:272, numReq:18, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:99, cage:99, boot:1, sw:20
2022-11-07 12:04:16,853 INFO id:99, name:S1B99, tHi:25448, tLo:58927, secToRun:272, secTrig:15, secDone:272, numReq:18, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:17,010 INFO id:100, name:S1B100, tHi:25448, tLo:58927, secToRun:272, secTrig:15, secDone:272, numReq:18, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:17,148 INFO id:96, name:S1B96, tHi:25448, tLo:58927, secToRun:318, secTrig:15, secDone:318, numReq:24, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:4, boot:1, sw:20
2022-11-07 12:04:17,307 INFO id:101, name:S2B1, tHi:25448, tLo:58928, secToRun:727, secTrig:15, secDone:442, numReq:32, waterPerc:0, weightTarg:8000, readNowFeedKG:4862, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:17,456 INFO id:102, name:S2B2, tHi:25448, tLo:58928, secToRun:681, secTrig:15, secDone:681, numReq:45, waterPerc:0, weightTarg:7500, readNowFeedKG:7491, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:17,603 INFO id:103, name:S2B3, tHi:25448, tLo:58928, secToRun:681, secTrig:15, secDone:473, numReq:31, waterPerc:0, weightTarg:7500, readNowFeedKG:5203, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:17,759 INFO id:104, name:S2B4, tHi:25448, tLo:58927, secToRun:727, secTrig:15, secDone:427, numReq:29, waterPerc:0, weightTarg:8000, readNowFeedKG:4697, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:17,889 INFO id:105, name:S2B5, tHi:25448, tLo:58928, secToRun:727, secTrig:15, secDone:448, numReq:29, waterPerc:99, weightTarg:8000, readNowFeedKG:4928, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:18,048 INFO id:108, name:S2B8, tHi:25448, tLo:58928, secToRun:681, secTrig:15, secDone:681, numReq:49, waterPerc:99, weightTarg:7500, readNowFeedKG:7491, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:18,183 INFO id:109, name:S2B9, tHi:25448, tLo:58928, secToRun:727, secTrig:15, secDone:350, numReq:23, waterPerc:99, weightTarg:8000, readNowFeedKG:3850, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:18,334 INFO id:107, name:S2B7, tHi:25448, tLo:58928, secToRun:681, secTrig:15, secDone:154, numReq:13, waterPerc:99, weightTarg:7500, readNowFeedKG:1694, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:18,487 INFO id:110, name:S2B10, tHi:25448, tLo:58928, secToRun:727, secTrig:15, secDone:154, numReq:11, waterPerc:99, weightTarg:8000, readNowFeedKG:1694, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:04:18,628 INFO id:111, name:S2B11, tHi:25448, tLo:58929, secToRun:681, secTrig:15, secDone:546, numReq:36, waterPerc:99, weightTarg:7500, readNowFeedKG:6006, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:18,784 INFO id:112, name:S2B12, tHi:25448, tLo:58929, secToRun:727, secTrig:15, secDone:534, numReq:35, waterPerc:99, weightTarg:8000, readNowFeedKG:5874, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:18,931 INFO id:113, name:S2B13, tHi:25448, tLo:58929, secToRun:727, secTrig:15, secDone:499, numReq:33, waterPerc:99, weightTarg:8000, readNowFeedKG:5489, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:19,064 INFO id:116, name:S2B16, tHi:25448, tLo:58929, secToRun:727, secTrig:15, secDone:244, numReq:16, waterPerc:99, weightTarg:8000, readNowFeedKG:2684, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:19,192 INFO id:117, name:S2B17, tHi:25448, tLo:58930, secToRun:727, secTrig:15, secDone:307, numReq:20, waterPerc:99, weightTarg:8000, readNowFeedKG:3377, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:19,340 INFO id:118, name:S2B18, tHi:25448, tLo:58929, secToRun:727, secTrig:15, secDone:439, numReq:29, waterPerc:99, weightTarg:8000, readNowFeedKG:4829, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:04:19,472 INFO id:119, name:S2B19, tHi:25448, tLo:58930, secToRun:681, secTrig:15, secDone:681, numReq:45, waterPerc:0, weightTarg:7500, readNowFeedKG:7491, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:04:19,617 INFO id:120, name:S2B20, tHi:25448, tLo:58930, secToRun:681, secTrig:15, secDone:280, numReq:19, waterPerc:0, weightTarg:7500, readNowFeedKG:3080, calVal:11, hall:1, cage:1, boot:1, sw:21
